exchange	llm_processed	parse_datetime	publish_datetime	link	category	title	body
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 08:27:06 UTC	https://www.gate.io/announcements/article/41000	Announcements7	[Stable Profits] Gate.io Carefully Developed A Grid Trading Livestream Course	Gate.io will launch a live grid trading class on November 26 at 20:00 (UTC+8) for grid trading. This five-session hands-on course will guide you to experience the charm of stable profits without loss! Join the exclusive grid trading event in the livestream for lower thresholds and more benefits! Participate in interactive QandA during the class, and you can randomly receive rewards such as Bots Trial Funds, VIP+1, Points, and more.///**Link to live stream:** https://www.gate.io/live/video/874151a3a2b9416393e20f7255812cf6?type=live///**Episode Topic: Grid trading for beginners: Start from scratch to earn stable profits.///Course content: Theory and Practical Exercises**///In addition, during the live stream, you can receive cash USDT giveaways and interact with the guest by answering questions, with a chance to win $10 Gate.io Bots Trail Funds. Register and watch the live stream for 10 minutes on the broadcast day for new users to receive a VIP+1 (7-day) reward. As an inviter, if you watch the live stream for 10 minutes with a new user youve invited, you will also receive the same reward. Dont miss out-book your spot for the live stream now!///Please note that the program content does not include investment advice, and the guests' discussions represent personal opinions only.///### Notices:///1.New Users: Register for a Gate.io account, complete KYC2 verification, and watch the live stream for at least 10 minutes on the broadcast day.///2.Inviters: Users who participate in the live stream on the event day and have invited new users to watch.///3.VIP+1 Reward: VIP+1 (7 days), which can be upgraded to V3; users already at V3 will receive $10 Gate.io Points.///4.Users must complete KYC2 verification to be eligible for rewards, which will be distributed within 14 working days after the event ends.///5.Sub-accounts, main accounts, and multiple accounts with the same KYC information will be considered the same participant.///6.Market makers, corporate, and institutional accounts are not eligible for this event.///7.In case of any discrepancies between the translated and English versions, the English version shall prevail.///8.This event is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or some services (including participation in this event, games, or competitions). For details on restricted regions, please refer to the User Agreement.///Gate.io reserves the right to the final interpretation of this event.///If you have any questions, please contact us through TG or add customer service:///Bots - Chinese TG group: https://t.me/gateio_copytrading///Bots - English TG group: https://t.me/gateio_copytrading_global///Customer Service: https://t.me/Gate_CopyTrading
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 07:54:47 UTC	https://www.gate.io/announcements/article/40998	Announcements7	Gate.io Structured Product Launched: Earn up to 8% APR	As of today, Gate.io listed our daily **Structured Product** for Daily BTC and USDT SharkFin and Daily ETH SharkFin. They are principal protected and offer users a maximum return of 8%. The subscription starts at **10:00 on November 25, 2024 (UTC)**. We welcome you all to participate!///Join Now!///###How do Sharkfin products bring you a return?///During the observation period, if the price of the target asset stays within the per-specified price range, investors can earn a higher annualized return. At settlement, the closer the target asset prices are to the upper limit of the price range, the higher the annual return.///During the observation period, if the price of the target asset has gone beyond the price range, users can obtain a guaranteed return. If, at 4:00 UTC on the settlement day, the price is above or below the per-specified price range, the product will be settled at the minimum annualized rate of return. If the price always stays within the price range, the rate of return will be determined according to where the BTC/USDT/USDT perpetual contract price falls on Gate.io at 4:00 UTC on the settlement day.///###How does the Double No-Touch products bring you a return?///1) During the observation period, if the price of the target asset stays within the price range (that is, hit the range), the user can obtain a high APR - 15 % (Guaranteed APR < APR within the price range).///2) During the observation period, if the price of the target asset moves the upper/lower limit of the price range (that is, knock out the range), the user will obtain a guaranteed return.///Gate.io **Double No-Touch** is a risk-free product that allows users to get the great joy of gaming while earning guaranteed returns. What's more, if they guess the right price range, they get a chance to obtain a high APR of 15%. ///###How do DailySmile products bring you a return?///1) During the observation period, if the price of the target asset stays within the price range (that is, hit the range), the user can obtain a high APR - 6.5% (Guaranteed APR < APR within the price range).///2) During the observation period, if the price of the target asset moves the upper/lower limit of the price range (that is, knock out the range), the user will obtain a guaranteed return.///**Click to learn more about DailySmile**///###How does the Bullish Shark Fin product generate a return on investment?///1) During the observation period, if the prices of the target asset always stay within the per-specified price range, users can earn a higher annualized income (the guaranteed yield rate < the final yield rate < the maximum yield rate); At settlement, the closer the prices of the target asset are to the upper limit of the price range, the higher the annual return.///2) During the observation period, if the prices of the target asset rose above the upper limit of the price range but didnt fall out of the lower limit of the price range, the user will obtain a medium yield(3%).///3) During the observation period, if the prices of the target asset fell lower than the lower limit of the price range but didnt go beyond the upper limit of the price range, the user will obtain the guaranteed yield rate(0.5%).///###How does the Bearish Shark Fin product generate a return on investment?///1) During the observation period, if the prices of the target asset always stay within the per-specified price range, users can earn a higher annualized income (the guaranteed yield rate < the final yield rate < the maximum yield rate); At settlement, the closer the prices of the target asset are to the upper limit of the price range, the higher the annual return.///2) During the observation period, if the prices of the target asset rose above the upper limit of the price range but didnt fall out of the lower limit of the price range, the user will obtain a medium yield(3%).///3) During the observation period, if the prices of the target asset fell lower than the lower limit of the price range but didnt go beyond the upper limit of the price range, the user will obtain the guaranteed yield rate(0.5%).///Users can go to the Gate.io official website to experience a variety of new high-yield financial products. We will release new arrivals every day.///**View more on Structured Financial Products**
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 07:27:52 UTC	https://www.gate.io/announcements/article/40997	Announcements7	Gate.io Answer and Earn: Take the Quiz on Aethir (ATH)  to Share 72,464 ATH Prizes	Take the quiz to win points and join the lucky draw; complete additional tasks, and you will win more points to draw out prizes! Answer to earn prizes now:///Answer Now///**Event Period: **7:00 AM, Nov 25 - 7:00, Nov 29 (UTC)///**Answer Now: **https://www.gate.io/activities/answer-earn?period_num=238///**Rules**///Participants can earn points by taking the quizzes or completing additional tasks. Points can be exchanged for chances to draw prizes.///** How to participate:**///Step 1: Visit the event page. Click Answer Now to take the quiz and earn points.///Step 2: Complete additional tasks to earn more points.///Step 3: Redeem points for chances to draw out fancy rewards.///**Surprise Ad**///While watching ads, users may encounter the Surprise Ad! Users need to click the poster to win hidden rewards.///**Share to win lucky rewards**///Invite friends to participate and have a chance to share an extra $200 lucky reward! Users click the Share button to share the event with friends. When the invited friends successfully log in to the event page and join successfully, the invitation is considered valid.///*Each invited user can contribute to a maximum of one share link.///**Complete Additional Tasks to Win More Rewards**///Task 1: Trading Bonus///Get 5 points by accumulating every $200 spot trading volume in ATH during the event. 100 points at most can be earned.///**Task 2: New User Bonus**///New users, who click the Register button from the page, registering with identity verification and any amount of spot trading, can get 50 points. And new users who are invited through the exclusive referral link on the page can also get points.///**How to Complete Identity Verification: [Web] [App]**///**Task 3: Invite New Friends**///Click the Invite button from the page, inviting one new user to register through the exclusive referral link and complete identity verification and any amount of spot trading. Inviter can get 10 points. 50 points at most can be won.///**Task 4: Bots**///1) New Bots users: 50 points for creating or copying trading strategies;///2) Existing Bots users: 20 points for creating or copying trading strategies.///*The trading volume accumulates no less than $200, and the duration is no less than 48 hours.///**Notes: **///1.Users should have at least $1,000 in spot assets or redeem 300 Honor Credits to participate in the quiz.///2.Only tasks completed after users successfully log in to the event page will be counted. After completing the task, refresh the activity page to earn points.///3.If the questions are wrongly answered, users need to watch an ad before trying again.///4.When users meet the Surprise Ad, they need to click the poster and UID will be recorded. The rewards will be distributed after the event ends. All the users who click the Surprise Ad will split 724 ATHEach user can win the Surprise Ad reward only once.///5.The reward for the Share to win lucky rewards is ATH. Users with more than 1 valid invitation can participate in sharing the reward. One eligible user will be randomly selected to receive a $200 reward.///6.Trading volume = Buys + Sells.///7.The rewards will be ATH, which will be distributed within 14 working days after the event ends. Users need to complete identity verification to receive rewards. The total prize pool is 72,464 ATH. If the prizes that all users have drawn are lower than 72,464 ATH, the rewards will be distributed in full amount; if the drawn prizes are more than 72,464 ATH, the rewards will be split based on the ratio of users prize record. The event will end once all the prizes have been redeemed. The announcement will be released on Gate.io News.///8.The questions provided by the project, do not represent the official position of Gate.io and do not serve as any investment advice.///9.Users can only receive rewards from one event if participating in other events at the same time.///10.One user with Sub-Accounts and a Master Account, and multiple accounts with the same identity verification information, will be deemed the same user, while the trading volume of Sub-accounts wont be counted as that of a Master Account.///11.Market makers, corporations, and institution accounts are not eligible to participate in this event.///12.Any cheating behavior is prohibited. Any dishonesty will result in the disqualification of the prizes.///13.Where any discrepancy arises between the translated versions and the original English version, the English version shall prevail.///14.Gate.io reserves all rights to the final explanation.///15.This event is not affiliated with Apple Inc.///Users in the United Kingdom and other Restricted Locations cannot access the Services (including participation in this event, game, or competition). See the User Agreement for further details on Restricted Locations.
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 07:13:34 UTC	https://www.gate.io/announcements/article/40996	Announcements7	Gate Learn New Courses is Live ! L2 Deep Dives: Lumia (LUMIA)	Gate Learn, dedicated to providing a teaching platform for knowledge related to cryptocurrency, has launched a new course today: L2 Deep Dives: Lumia (LUMIA)///Lumia is an innovative blockchain project aimed at enhancing the efficiency of data sharing and privacy protection through decentralized technology. With its unique architecture, Lumia provides users and developers with a secure and efficient ecosystem.///Join the course to learn how to leverage Lumia to build secure data-sharing applications and master new directions in privacy technology. Unlock Lumias technical secrets and take your blockchain knowledge to the next level.///Identity in Lumia  L2 Deep Dives: Lumia (LUMIA)///**Lumia**///This course is an in-depth analysis of Lumia, covering its architecture, unique features, ecosystem, and development tools. Learners will gain technical insights into how Lumia addresses DeFi challenges, supports cross-chain communication, enables the integration of physical assets into blockchain networks, and fosters a collaborative developer community. This course is designed for individuals with a foundational understanding of blockchain and DeFi who seek a comprehensive, analytical view of Lumia.///** You will Learn**///Evolution from Orion Protocol to Lumia///Layer 2 architecture and Polygon CDK integration///Lumia Streams liquidity and cross-chain asset transfers///Interoperability and cross-chain communication///Real-World Asset (RWA) tokenization in DeFi///Tokenomics: ORN to LUMIA swap, distribution, staking///Developer tools and SDK resources for dApps///Ecosystem projects and case studies///Partnerships, backers, and funding impact///Future roadmap, community engagement, long-term vision///Learn Lumia  L2 Deep Dives: Lumia (LUMIA)///**Popular Courses**///L2 Deep Dives: Taiko (TAIKO)///L2 Deep Dives: Lisk (LSK)///**Activity on Gate Learn **///Gate Learn Creators Arena → https://www.gate.io/content-creator-incentive///Gate Learn Campus Ambassador Program → https://www.gate.io/learn/ambassador///Gate Learn Daily Study Challenge → https://www.gate.io/activities/quiz-challenge-learn///Gate Learn Master Class Challenge → https://www.gate.io/es/activities/gate-learn-master-class-challenge///**
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 07:03:45 UTC	https://www.gate.io/announcements/article/40995	Announcements7	Gate.io Announcement on Zircuit(ZRC) Pre-Market OTC Trading Settlement Time	Trading Ends Time: 07:00 PM, November 25th, 2024 (UTC)///Settlement Starts Time: 12:00 PM, November 25th, 2024 (UTC)///Settlement Ends Time: 15:00 PM, November 25th, 2024 (UTC)///Pre-Market Trading Page:///Join now///**Note: Please always pay attention to the settlement schedule and complete settlement on time. Failure to comply with the settlement schedule may result in the loss of collateral.**///**About Zircuit(ZRC): **///Zircuit is a fully EVM-compatible,zero-knowledge rollup powered by the latest research in L2 technology.///Website | X///ZRC Token Max Supply: 10,000,000,000///**
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 06:44:24 UTC	https://www.gate.io/announcements/article/40994	Announcements7	Gate.io Startup:RWA Inc. (RWA) Initial Sale Result and Listing Schedule	**1 RWA Inc. (RWA) Token Airdrop Result**///The Gate.io Startup RWA Inc. (RWA) airdrop result is as follows:///RWA Startup Airdrop  Amount: 3,000,000 RWA///Total value of orders (in USDT): 199,484,300 USDT///Total value of qualified orders (in USDT): 199,363,740 USDT///Tokens Per Share: 375 RWA///Number of orders: 67,459///Number of Qualified orders: 62,523///Percentage of qualified orders: 92.68 %///Percentage of succeeded purchases: 99.94 %///Number of participants: 67,459///Number of qualified participants: 62,523///F (distribution ratio) = 0.00078231982782363///Per the previous announcement, all qualified orders will have equal chance to obtain the token. To guarantee transparency and fairness, all original records are stored for possible third-party auditing.///**2 RWA Listing**///We will commence RWA trading at Nov 25th, AM 10:00 UTC. The withdrawal service will be available afterwards.///(1)Deposit RWA at: https://www.gate.io/myaccount/deposit/RWA///(2)Trade RWA at: https://www.gate.io/trade/RWA_USDT///**
Gate.io	Yes	2024-11-27 21:22:10 UTC	2024-11-25 06:30:45 UTC	https://www.gate.io/announcements/article/40993	Announcements7	Gate.io Announcement on Launching the Pre-Market OTC Trade to Holdcoin(HOLD)	**Gate.io will launch Pre-Market OTC Trading for Holdcoin(HOLD) on November 25th, 2024.**///OTC Trading start time: 10:00 AM UTC, 25th November, 2024///OTC Trading end time: TBA///Pre-Market Trading Page:///Join now///**Note: Please always pay attention to the delivery schedule and complete delivery on time. Failure to comply with the delivery schedule may result in the loss of collateral.**///**About Holdcoin(HOLD):**///We are creating a web3 game while adhering to the investing philosophy of Hold, providing a great user experience, and building a bridge and portal between Web2 and Web3 so that more Web2 players may easily convert to Web3.///Website | Whitepaper///HOLD Token Max Supply: 10,000,000,000///**Gate.io Pre-Market OTC Trading Introduction as follows:**///**What is Gate.io Pre-Market OTC Trading?**///Gate.io Pre-Market Trading is an Over-the-Counter (OTC) trading service that allows investors to buy and sell new tokens before their official listing. It enables users to set prices and trade tokens at anticipated rates before public trading begins.///**Key benefits of Pre-Market OTC Trading**///It offers investors the chance to potentially acquire trending tokens at lower costs compared to the market listing price, providing a competitive edge in pricing.///**How to conduct Pre-Market OTC Trading?**///On Gate.io Pre-Market OTC Trading, traders can buy or sell specific tokens before its officially listed. Traders can choose to be a Maker, creating orders with preset prices, or be a Taker, matching active orders on the platform. Refer to the Pre-Market Trading Beginners Guide for more details.///Note: Both buyer and seller need to pay trading fees in advance. Sellers are required to pay a collateral amount based on the collateral rate to ensure timely settlement. The collateral will be refunded after the delivery is successful. All transactions are priced in USDT.///**Read More**///[[FAQ about Pre-Market OTC Trading]](https://www.gate.io/help/pre-market-trading/pre-market/35226/faq-about-pre-market-trading [FAQ about Pre-Market OTC Trading])///[[Pre-Market OTC Trading Guide]](https://www.gate.io/help/pre-market-trading/pre-market/35228/pre-market-trading-guide [Pre-Market OTC Trading Guide])///**Disclaimer**///Please note that Pre-Market OTC trading carries various risks, including limited liquidity, large bid-ask spreads, and price uncertainty.///**
Gate.io	Yes	2024-11-27 21:22:12 UTC	2024-11-18 07:55:11 UTC	https://www.gate.io/announcements/article/40773	Bi-Weekly Report	Gate.io Bi-Weekly Report (November 1-15, 2024)	The Gate.io bi-weekly report brings you all the updates on the trending events and new developments on Gate.io to help you stay in the loop.///A quick recap of the most significant events from November 1 to November 15, 2024:///-Listed some Startup Projects and new tokens;///-Launched many trading competitions and a few financial products in Hodl and Earn;///-Launched Many Activities on Gate.io.///### 1. Successfully Listed Some Startup Projects and New Tokens on Gate.io///From November 1 to November 15, 2024, Gate.io has launched 38 new projects and 36 Startup projects with a total airdrop value of $1,275,000.///Gate.io Startup is a token launch platform for innovative and advanced projects, join now: https://www.gate.io/startup///Trade at: https://www.gate.io/trade/BTC_USDT///More Details: https://www.gate.io/articlelist/ann///### 2.  Launched a Few Financial Products in Hodl and Earn and Trading Competitions on Gate.io///From November 1 to November 15, 2024, we held 9 trading competitions with the total prize pool of $145,000.///View More Activities: https://www.gate.io/competition/center/all/1///Gate.io launched 3 financial products in Hodl and Earn with an APR of up to 200%. ///More Details: https://www.gate.io/hodl///### 3. Launched Many Activities on Gate.io ///From November 1 to November 15, 2024, Gate.io held many activities including:///**Web3 Startup**///Announcement on Gate Web3 Startup Project Genify ART(ART) and Rules of Participation in Win and Share 1,200,000 ART for Free///Learn more: https://www.gate.io/web3/startup///**Simple Earn**///Title: Gate.io Simple and Earn USDT: Earn Up to 25.52% APR (Limited GT Bonus Awaits)!///Learn More: https://www.gate.io/simple-earn///**Double Earning Monday**///Gate.io Double Earning Monday: 200% Stable APR and 250% APR for New Users///Learn more: https://www.gate.io/hodl///**Gate Learn**///Gate Learn Must Read ! Ledger, Gigachad, Threshold, SpookySwap, and EARNM///Learn more: https://www.gate.io/learn///**Others**///BTC Price Prediction: Predict and Spilt $10,000 BTC Prizes///Announcement on Gate Web3 Startup Project NikolAI(NIKO) and Rules of Participation in Win and Share 120,000 NIKO for Free///Gate Learn New Courses is Live ! L2 Deep Dives: Gaimin (GMRX)///Gate.io bitSmiley (SMILE) Listing Carnival: Trade and Invite Friends to Claim a Share of $20,000 Rewards!///Gate.io Startup Projects Voting Campaign 19: Cast Your Vote, Share a $5,000 Prize Pool///New User Gifts at Gate.io Mini APP｜Link Your Account to Get $GT Airdrop///Learn More: https://www.gate.io/articlelist/ann/1///### 4. Gate.io Academy: Latest Articles and Courses///Gate Research: BTC Enters the $90K Era, PNUT Leads Gains, Zoo-Themed Sector Surges 430%///New report from Gate Research: A Review on the Recent Performance and Developments of Layer 2s///Gate Learn Weekly Picks///Learn More: https://www.gate.io/learn///### 5. Gate.io Blog///From November 1 to November 15, 2024, we released a number of blog articles:///GOAT Approaching $1 Billion in Market Cap, Where's the Cap Limit?///Daily News | BTC Exceeds $93,000, Continues to Set a New Historical High, PNUT Led the Market with a 400% Intraday Increase///ACT surges 20-fold in a day, how to trade the aftermath?///Bull Market Rises Again, Analyze the Dazzling Upward Trend of This Round///Trump Won the US Election, Will Crypto Market Embrace Bull Market Frenzy Again?///Learn more: https://www.gate.io/blog
Gate.io	Yes	2024-11-27 21:22:12 UTC	2024-11-01 14:34:38 UTC	https://www.gate.io/announcements/article/40357	Bi-Weekly Report	Gate.io Bi-Weekly Report (October 16-31, 2024)	The Gate.io bi-weekly report brings you all the updates on the trending events and new developments on Gate.io to help you stay in the loop.///A quick recap of the most significant events from October 16 to October 31, 2024:///-Listed some Startup Projects and new tokens;///-Launched many trading competitions and a few financial products in Hodl and Earn;///-Launched Many Activities on Gate.io.///### 1. Successfully Listed Some Startup Projects and New Tokens on Gate.io///From October 16 to October 31, 2024, Gate.io has launched 32 new projects and 33 Startup projects with a total airdrop value of $1,065,000.///Gate.io Startup is a token launch platform for innovative and advanced projects, join now: https://www.gate.io/startup///Trade at: https://www.gate.io/trade/BTC_USDT///More Details: https://www.gate.io/articlelist/ann///### 2.  Launched a Few Financial Products in Hodl and Earn and Trading Competitions on Gate.io///From October 16 to October 31, 2024, we held 16 trading competitions with the total prize pool of $319,000.///View More Activities: https://www.gate.io/competition/center/all/1///Gate.io launched 7 financial products in Hodl and Earn with an APR of up to 200%. ///More Details: https://www.gate.io/hodl///### 3. Launched Many Activities on Gate.io ///From October 16 to October 31, 2024, Gate.io held many activities including:///**Web3 Startup**///Announcement on Gate Web3 Startup Project jerry(JERRY) and Rules of Participation in Win and Share 242,483 JERRY for Free///Learn more: https://www.gate.io/web3/startup///**Simple Earn**///Gate.io Simple Earn Market Supports Subscribing to DEEP / PUFFER / STORM / WHY / EPX///Learn More: https://www.gate.io/simple-earn///**Double Earning Monday**///Gate.io Double Earning Monday: 200% Stable APR and 250% APR for New Users///Learn more: https://www.gate.io/hodl///**Gate Learn**///Gate Learn Must Read ! Tronlink, Everclear, Layer 3, USDe, and Crypto Insurance///Learn more: https://www.gate.io/learn///**Others**///Celebrate Halloween and Black Friday: Win from an $80,000 Prize Pool and Exclusive Startup Tokens!///New Airdrop Project Bitomni in Gate Web3 Tasks: Share $10,000 Points, Complete All Tasks to Win a Chance to Receive Rewards!///Gate Learn Daily Study Challenge: Study, Quiz, and Compete for a $10,000 Prize Pool! ///[Startup Mining X Empire (X) Launches New User Pool: Stake to Earn Rewards!](https://www.gate.io/announcements/article/40163 Startup Mining X Empire (X) Launches New User Pool: Stake to Earn Rewards!)///Gate.io Startup Projects Voting Campaign 15: Cast Your Vote, Share a $5,000 Prize Pool///Gate.io Crazy Friday#74: Earn 4% High APR on Top Cryptos with 3-Days Lockup Period///Learn More: https://www.gate.io/articlelist/ann/1///### 4. Gate.io Academy: Latest Articles and Courses///Gate Research Unveils New Report: The Evolution of Crypto: From Mining to One-Click Token Creation///Gate Learn New Courses is Live ! Introduction to Velas///Gate Learn Must Read ! Tronlink, Everclear, Layer 3, USDe, and Crypto Insurance///Learn More: https://www.gate.io/learn///### 5. Gate.io Blog///From October 16 to October 31, 2024, we released a number of blog articles:///How to Participate in the TonVibe2024 Campaign: Gate.io Web3 Wallet Telegram MiniApp Guide///Daily News | BTC Only 0.1% Away from Historical High, BTC ETF Inflows Over $4 Billion in the Past Two Weeks///Analyze AI+Meme Creating a New Super Cycle Narrative from GOAT///Gate Group Paves the Way for Innovators: TON Ecosystem Hackathon Underway with a $3 Million Prize Pool///Gate Charity Enhances Learning in Vietnam with Essentials Donation to Ethnic Minority Students///Learn more: https://www.gate.io/blog
Gate.io	Yes	2024-11-27 21:22:12 UTC	2024-10-17 15:38:14 UTC	https://www.gate.io/announcements/article/39985	Bi-Weekly Report	Gate.io Bi-Weekly Report (October 1-15, 2024)	The Gate.io bi-weekly report brings you all the updates on the trending events and new developments on Gate.io to help you stay in the loop.///A quick recap of the most significant events from October 1 to October 15, 2024:///-Listed some Startup Projects and new tokens;///-Launched many trading competitions and a few financial products in Hodl and Earn;///-Launched Many Activities on Gate.io.///### 1. Successfully Listed Some Startup Projects and New Tokens on Gate.io///From October 1 to October 15, 2024, Gate.io has launched 30 new projects and 32 Startup projects with a total airdrop value of $860,000.///Gate.io Startup is a token launch platform for innovative and advanced projects, join now: https://www.gate.io/startup///Trade at: https://www.gate.io/trade/BTC_USDT///More Details: https://www.gate.io/articlelist/ann///### 2.  Launched a Few Financial Products in Hodl and Earn and Trading Competitions on Gate.io///From October 1 to October 15, 2024, we held 9 trading competitions with the total prize pool of $103,000.///View More Activities: https://www.gate.io/competition/center/all/1///Gate.io launched 7 financial products in Hodl and Earn with an APR of up to 200%. ///More Details: https://www.gate.io/hodl///### 3. Launched Many Activities on Gate.io ///From October 1 to October 15, 2024, Gate.io held many activities including:///**Web3 Startup**///Announcement on Gate Web3 Startup Project FUD The Pug(FUD) and Rules of Participation in Win and Share 5,188,200,655 FUD for Free///Learn more: https://www.gate.io/web3/startup///**Simple Earn**///Gate.io Simple Earn Market Supports Subscribing to COS / EIGEN / MOODENG / USTC / HIPPO !///Learn More: https://www.gate.io/simple-earn///**Double Earning Monday**///Gate.io Double Earning Monday: 200% Stable APR and 250% APR for New Users///Learn more: https://www.gate.io/hodl///**Gate Learn**///Gate Learn Must Read ! LUKSO, SUN, aPriori, Long and Short Positions, and Bonding Curves///Learn more: https://www.gate.io/learn///**Others**///「Copiers Exclusive」Add Copying Amount and Enjoy Bonus! Win Up to 800 USDT per Person!///New Airdrop Project Liquor in Gate Web3 Tasks: Share 50,000,000 $LIQ Tokens, Complete All Tasks to Win a Chance to Receive Rewards!///Gate Learn Daily Study Challenge: Study, Quiz, and Compete for a $10,000 Prize Pool! ///Gate.io Answer and Earn: Take the Quiz on Scroll (SCR) to Share $5,000 SCR Prizes///Gate.io Startup Projects Voting Campaign 11: Cast Your Vote, Share a $5,000 Prize Pool///Gate.io Crazy Friday#72: Earn 4% High APR on Top Cryptos with 3-Days Lockup Period///Learn More: https://www.gate.io/articlelist/ann/1///### 4. Gate.io Academy: Latest Articles and Courses///Gate Research: Fed Rate Cut Expectations Weaken, BTC Continues to Fluctuate, EigenLayer Users Lose $5.7 Million in Theft///Gate Learn New Courses is Live ! L2 Deep Dives: Ethernity Chain (ERN)///Gate Learn Must Read ! PlatON, Loom Network, Eurite, Grass, and Skillful AI///Learn More: https://www.gate.io/learn///### 5. Gate.io Blog///From October 1 to October 15, 2024, we released a number of blog articles:///Web3 Research Weekly | The overall market has shown a fluctuating trend this week; Layer3 has expanded to Solana; Payment giant Stripe now supports USDC payments///TAO Surges, Driving New Narrative in AI Sector///Daily News | BTC Oscillated and Fell, Market Awaits Tonight's CPI Data///Gate.io Announces $10 Million Investment in TON Blockchain to Boost Telegram-Based Projects///Daily News | Focus on Tonight's Employment Report, BTC Narrowly Held at $60,000///Learn more: https://www.gate.io/blog
Gate.io	Yes	2024-11-27 21:22:12 UTC	2024-10-02 16:11:44 UTC	https://www.gate.io/announcements/article/39677	Bi-Weekly Report	Gate.io Bi-Weekly Report (September 16-30, 2024)	The Gate.io bi-weekly report brings you all the updates on the trending events and new developments on Gate.io to help you stay in the loop.///A quick recap of the most significant events from September 16 to September 30, 2024:///-Listed some Startup Projects and new tokens;///-Launched many trading competitions and a few financial products in Hodl and Earn;///-Launched Many Activities on Gate.io.///### 1. Successfully Listed Some Startup Projects and New Tokens on Gate.io///From September 16 to September 30, 2024, Gate.io has launched 28 new projects and 34 Startup projects with a total airdrop value of $1,228,000.///Gate.io Startup is a token launch platform for innovative and advanced projects, join now: https://www.gate.io/startup///Trade at: https://www.gate.io/trade/BTC_USDT///More Details: https://www.gate.io/articlelist/ann///### 2.  Launched a Few Financial Products in Hodl and Earn and Trading Competitions on Gate.io///From September 16 to September 30, 2024, we held 13 trading competitions with the total prize pool of $215,000.///View More Activities: https://www.gate.io/competition/center/all/1///Gate.io launched 15 financial products in Hodl and Earn with an APR of up to 200%. ///More Details: https://www.gate.io/hodl///### 3. Launched Many Activities on Gate.io ///From September 16 to September 30, 2024, Gate.io held many activities including:///**Web3 Startup**///Announcement on Gate Web3 Startup Token Project Pencils Protocol (DAPP) and Rules of Participation in Win and Share 1,334 DAPP for Free///More: https://www.gate.io/web3/startup///**Simple Earn**///Gate.io Simple Earn Market Supports Subscribing to NEIROCTO / ALEO / BILLY / CATI !///More: https://www.gate.io/simple-earn///**Double Earning Monday**///Gate.io Double Earning Monday: 200% Stable APR and 250% APR for New Users///More: https://www.gate.io/hodl///**Gate Learn**///Gate Learn Must Read ! Cardano, Reform DAO, Zaros Finance, Monetary Policy, and Makenow.meme///More: https://www.gate.io/learn///**Others**///GT Staking: $300,000 and Custom Football Giveaway!///New Airdrop Project MelosBoom in Gate Web3 Tasks: Share 50,000 $BOOM Tokens, Complete All Tasks to Win a Chance to Receive Rewards!///Gate Learn Daily Study Challenge: Study, Quiz, and Compete for a $10,000 Prize Pool! ///Gate.io Answer and Earn: Take the Quiz on PeiPei (PEIPEI) to Share 18,118,064,639 PEIPEI Prizes///Gate.io Startup Projects Voting Campaign 8: Cast Your Vote, Share a $5,000 Prize Pool///Gate.io Crazy Friday#69: Earn 4% High APR on Top Cryptos with 3-Days Lockup Period///More: https://www.gate.io/articlelist/ann/1///### 4. Gate Learn: New Articles and Courses///Gate Research: Federal Reserve Cuts Rates by 50 Basis Points, BTC Surpasses $62,000, Sui Ecosystem TVL Hits New High///Gate Learn New Courses is Live ! L2 Deep Dives: Merlin Chain (MERL)///Gate Learn Must Read ! Owlto Finance, Fantom, DeFi lending products, Gitcoin Passport and Dotmoovs///More: https://www.gate.io/learn///### 5. Gate.io Blog ///From September 16 to September 30, 2024, we released a number of blog articles:///Weekly Web3 Research | Market Maintained a Full Rebound; SEC Postponed its Decision on the Options Trading Applications for BlackRock and Bitwise Ethereum Spot ETFs///Daily News | BTC Fell Slightly in a Horizontal Trend, Has the Altcoin Season Arrived?///With ETH Price Languishing for So Long, Is It Really Over?///Gate.io's Venture Capital Arm, Gate Labs, Announces Investment in DeFi Super App LogX///Pioneering Blockchain Innovation: Gate.io Steers at Hack Seasons, Exploring the Flourishing TON Ecosystem///View More: https://www.gate.io/blog
